,Protein,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
2236,SOX10_MOUSE,ST-Ctrl,0.167172220291053,0.164847349727554,1.0141031722217,3.0,0.385211628647651,0.9500781636462413,,0.6,0.4
2237,SP100_MOUSE,ST-Ctrl,-1.84500979369483,0.134306820958348,-13.7372754453552,3.0,0.0008347290285339,0.1756502804482459,,0.37,0.27
2238,SP16H_MOUSE,ST-Ctrl,-1.03968243488978,0.286151015009894,-3.63333477902861,6.0,0.010921524230993,0.3298988747263825,,0.53,0.43
2239,SPA3K_MOUSE,ST-Ctrl,0.0941457384275116,0.614851064610012,0.153119582686624,4.0,0.885717816883377,1.0,,0.658333333333333,0.358333333333333
2240,SPA3M_MOUSE,ST-Ctrl,1.30455467177758,0.549210243794448,2.37532836744726,0.0,,1.0,,0.9,0.1
2241,SPART_MOUSE,ST-Ctrl,-0.625394362422317,0.399582220890338,-1.5651205927752,3.0,0.215521228870477,0.7934861884683221,,0.5375,0.3375
2242,SPD2A_MOUSE,ST-Ctrl,-0.0208538938836175,0.200627642109691,-0.103943273540622,3.0,0.923773620722978,1.0,,0.2,0.1
2243,SPD2B_MOUSE,ST-Ctrl,-0.99227485371598,0.401377866336163,-2.47217133015732,2.0,0.1319905164165,0.6974020339816339,,0.3,0.0
2244,SPE39_MOUSE,ST-Ctrl,-0.0057417395809391,0.202322663933917,-0.028379122087946,3.0,0.979142092705171,1.0,,0.35,0.15
2245,SPEE_MOUSE,ST-Ctrl,0.177683247730755,0.234541857756047,0.757575852049267,3.0,0.503777936971403,1.0,,0.35,0.15
2246,SPEG_MOUSE,ST-Ctrl,1.21515957112721,0.497401178561338,2.44301707254068,4.0,0.0709771906671193,0.5565204409487653,,0.623076923076923,0.323076923076923
2247,SPF27_MOUSE,ST-Ctrl,-0.606076381074559,0.335916393058623,-1.80424770448398,0.0,,1.0,,0.566666666666667,0.0666666666666667
2248,SPIN1_MOUSE,ST-Ctrl,-0.0763456210548881,0.0380676847319339,-2.00552309898805,0.0,,1.0,,0.466666666666667,0.0666666666666667
2249,SPRE1_MOUSE,ST-Ctrl,-0.254047963322283,0.42105956369338,-0.603353979408205,6.0,0.568364886562834,1.0,,0.45,0.35
2250,SPRY4_MOUSE,ST-Ctrl,0.107938281402434,0.0140550233146144,7.67969422649057,0.0,,1.0,,0.62,0.02
2251,SPRY7_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.72,0.02
2252,SPS1_MOUSE,ST-Ctrl,,,,,,1.0,,,
2253,SPT13_MOUSE,ST-Ctrl,0.0877152496897965,0.161357050306555,0.543609650295107,2.0,0.641204137754155,1.0,,0.766666666666667,0.266666666666667
2254,SPT5H_MOUSE,ST-Ctrl,-0.630816461920524,0.303960569431449,-2.075323332564,1.0,0.285857937269263,0.8659494944695064,,0.366666666666667,0.0666666666666667
2255,SPT6H_MOUSE,ST-Ctrl,0.0660203653632662,0.0004846843055825,136.213128015187,0.0,,1.0,,0.52,0.02
2256,SPTA1_MOUSE,ST-Ctrl,-1.29167102592997,0.178102291574551,-7.25241104149017,4.0,0.0019190519335403,0.19728883205902584,,0.27109375,0.27109375
2257,SPTA1_MOUSE;SPTN1_MOUSE,ST-Ctrl,0.127578548139301,0.057787265617838,2.20772771951196,0.0,,1.0,,0.7,0.0
2258,SPTB1_MOUSE,ST-Ctrl,-1.33641458517437,0.197119515942694,-6.77971726332207,5.0,0.0010616726333119,0.1756502804482459,,0.436363636363636,0.436363636363636
2259,SPTB2_MOUSE,ST-Ctrl,-0.179040366047379,0.462232942574488,-0.387337962219184,7.0,0.710013524097534,1.0,,0.5,0.5
2260,SPTC1_MOUSE,ST-Ctrl,0.359500397593139,0.133305928138408,2.69680728091761,2.0,0.114384559785544,0.671333177881271,,0.28,0.08
2261,SPTC2_MOUSE,ST-Ctrl,0.0870591282392952,0.305583430026625,0.28489479364673,2.0,0.802516301825753,1.0,,0.225,0.025
2262,SPTN1_MOUSE,ST-Ctrl,-0.233198364777104,0.220560418650363,-1.05729924799778,6.0,0.331074178684591,0.9069599861678185,,0.386666666666667,0.386666666666667
2263,SQSTM_MOUSE,ST-Ctrl,0.0068337748206519,0.267524412751361,0.025544490502268,1.0,0.983741408013605,1.0,,0.5,0.1
2264,SR140_MOUSE,ST-Ctrl,-1.07429675699485,0.326603024261487,-3.28930437623486,3.0,0.0461020919505062,0.503787378028462,,0.64,0.34
2265,SRBS1_MOUSE;SRBS2_MOUSE,ST-Ctrl,-0.892986895441314,0.492647162102274,-1.81262973611919,2.0,0.211574136850932,0.7919657593071234,,0.316666666666667,0.0166666666666667
2266,SRC_MOUSE,ST-Ctrl,0.0605526244447269,0.181438549269632,0.333736268772414,2.0,0.770321567767503,1.0,,0.2,0.0
2267,SRCA_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.8,0.0
2268,SRGP2_MOUSE,ST-Ctrl,0.117283438251526,0.380502603418588,0.308232945577256,3.0,0.778067813415954,1.0,,0.45,0.35
2269,SRGP3_MOUSE,ST-Ctrl,-0.613524347604802,0.433919944946968,-1.41391137869863,5.0,0.216520853144121,0.7941567788331496,,0.409090909090909,0.409090909090909
2270,SRP54_MOUSE,ST-Ctrl,-0.784517988952744,0.180820131979541,-4.33866506104258,4.0,0.0122658058388279,0.3313204309244635,,0.323529411764706,0.223529411764706
2271,SRP68_MOUSE,ST-Ctrl,-0.358485591838477,0.522986600180181,-0.685458464356391,2.0,0.563840271491596,1.0,,0.3,0.1
2272,SRPK2_MOUSE,ST-Ctrl,-0.922421792492564,0.236274279647655,-3.90402964668067,1.0,0.159635169101396,0.729698826579908,,0.642857142857143,0.342857142857143
2273,SRPRA_MOUSE,ST-Ctrl,-0.235547359124537,0.329630706703355,-0.714579541087819,1.0,0.605013069261421,1.0,,0.442857142857143,0.142857142857143
2274,SRR_MOUSE,ST-Ctrl,0.106733207748637,0.210041295966627,0.508153443147656,2.0,0.66184815960046,1.0,,0.26,0.06
2275,SRRM1_MOUSE,ST-Ctrl,0.269235464331649,0.0042176818768238,63.8349387636605,0.0,,1.0,,0.7,0.0
2276,SRRM2_MOUSE,ST-Ctrl,-0.842289181149279,0.324621974311742,-2.5946770329861,1.0,0.23418759157198,0.8114729726636426,,0.666666666666667,0.266666666666667
2277,SRRT_MOUSE,ST-Ctrl,-0.655311486897898,0.173185756323232,-3.7838647981814,2.0,0.0632859549039018,0.5492697801508777,,0.5,0.1
2278,SRSF5_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.716666666666667,0.0166666666666667
2279,SRSF7_MOUSE,ST-Ctrl,,,,,,1.0,,,
2280,SSDH_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.78,0.08
2281,SSRA_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
2282,SSRP1_MOUSE,ST-Ctrl,-0.580489141373961,0.714972772800553,-0.811903842296233,2.0,0.502113801330962,1.0,,0.61,0.21
2283,ST38L_MOUSE,ST-Ctrl,-0.28022879861316,1.53008412223581,-0.183146007817976,0.0,,1.0,,0.744444444444444,0.144444444444444
2284,ST4A1_MOUSE,ST-Ctrl,-0.230561971430271,0.157009536198398,-1.46845839439289,0.0,,1.0,,0.516666666666667,0.0166666666666667
2285,STA13_MOUSE,ST-Ctrl,0.796271354442872,0.523950304679911,1.51974595172595,6.0,0.179384213185896,0.7506101038205697,,0.46,0.36
2286,STAB1_MOUSE,ST-Ctrl,-0.380735306620073,0.352905436671973,-1.07885928369522,4.0,0.34136450026681,0.9154991677203403,,0.288888888888889,0.288888888888889
2287,STABP_MOUSE,ST-Ctrl,0.0744757866733948,0.291580657358587,0.255420875129602,3.0,0.814908704554094,1.0,,0.685714285714286,0.385714285714286
2288,STAG2_MOUSE,ST-Ctrl,,,,,,1.0,,,
2289,STAM1_MOUSE,ST-Ctrl,-0.592470951694063,0.354998132276505,-1.66894103891396,2.0,0.237072101595565,0.8164451617100917,,0.46,0.06
2290,STAM2_MOUSE,ST-Ctrl,0.506441596736891,0.282013267273027,1.79580769952425,0.0,,1.0,,0.6,0.0
2291,STAR5_MOUSE,ST-Ctrl,-0.494886143697226,0.131183371641779,-3.77247617212192,2.0,0.0636328821598888,0.5504759826958341,,0.316666666666667,0.0166666666666667
2292,STAR7_MOUSE,ST-Ctrl,1.04211921288572,0.379473277173651,2.74622555940568,5.0,0.0404913462408087,0.47712068982337036,,0.466666666666667,0.366666666666667
2293,STAT1_MOUSE,ST-Ctrl,-0.472207811966778,0.503877707531267,-0.937147654894966,5.0,0.39170561047486,0.9546755558330468,,0.45,0.35
2294,STAT6_MOUSE,ST-Ctrl,-0.47413699170161,0.275983007871301,-1.71799342053231,4.0,0.160927555978894,0.7307016169504981,,0.5,0.5
2295,STAU1_MOUSE,ST-Ctrl,-0.6840794933233,0.294134716362211,-2.32573530178224,5.0,0.067569112491866,0.5523275763575838,,0.341176470588235,0.241176470588235
2296,STAU2_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.6,0.1
2297,STBD1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
2298,STEA3_MOUSE,ST-Ctrl,-0.856099922746693,0.256639862655777,-3.33580260637434,4.0,0.0289486908119012,0.4279475759281799,,0.34,0.34
2299,STEA4_MOUSE,ST-Ctrl,0.301448325746591,0.391986348718936,0.769027612139465,5.0,0.476613368356589,1.0,,0.43,0.33
2300,STIM2_MOUSE,ST-Ctrl,-0.065190564039194,0.204151182654225,-0.319324939447491,1.0,0.803226895832137,1.0,,0.6,0.2
2301,STK10_MOUSE,ST-Ctrl,-0.225472302782905,0.261261441106041,-0.863014082094842,2.0,0.479089562652047,1.0,,0.375,0.075
2302,STK24_MOUSE,ST-Ctrl,0.614627301009174,0.45015153335946,1.36537866798373,2.0,0.305423628660488,0.8794597801828359,,0.62,0.02
2303,STK25_MOUSE;STK26_MOUSE,ST-Ctrl,-0.0632529090682122,0.146492250079172,-0.431783313001385,0.0,,1.0,,0.5,0.0
2304,STK26_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
2305,STK3_MOUSE,ST-Ctrl,-0.61112170705091,0.297404094535516,-2.05485303759975,4.0,0.109087678877903,0.6562982286674811,,0.266666666666667,0.266666666666667
2306,STK38_MOUSE,ST-Ctrl,,,,,,1.0,,,
2307,STK39_MOUSE,ST-Ctrl,0.154024697811328,0.243362184573439,0.632903168917963,1.0,0.640779451981989,1.0,,0.6,0.0
2308,STML2_MOUSE,ST-Ctrl,-0.600018905339813,0.396055712751121,-1.5149861143825,3.0,0.227017326561461,0.8073305023210505,,0.633333333333333,0.133333333333333
2309,STN1_MOUSE,ST-Ctrl,,,,,,1.0,,,
2310,STOM_MOUSE,ST-Ctrl,-1.44609679816594,0.151837845835788,-9.52395491523167,3.0,0.0024549647695812,0.19728883205902584,,0.233333333333333,0.133333333333333
2311,STON1_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.9,0.0
2312,STON2_MOUSE,ST-Ctrl,0.348350973548005,0.392693271210113,0.887081595451166,1.0,0.538048421488456,1.0,,0.533333333333333,0.0333333333333333
2313,STRA6_MOUSE,ST-Ctrl,-0.613599907720679,0.236233412833756,-2.5974306528454,0.0,,1.0,,0.48,0.08
2314,STRN_MOUSE,ST-Ctrl,-1.24601707012533,0.259207935886621,-4.80701744668166,6.0,0.0029792979962226,0.20030561260259602,,0.472222222222222,0.372222222222222
2315,STRN3_MOUSE,ST-Ctrl,0.321725770499481,0.0004706694406446,683.549308106471,1.0,0.000931343665552,0.1756502804482459,,0.5375,0.2375
2316,STRN4_MOUSE,ST-Ctrl,-0.830886338409313,0.178452429923947,-4.65606626238388,3.0,0.018690304511531,0.365600197570907,,0.225,0.125
2317,STRP1_MOUSE,ST-Ctrl,-0.144932214580399,0.291942866520283,-0.496440335425458,2.0,0.668778597828123,1.0,,0.333333333333333,0.133333333333333
2318,STT3B_MOUSE,ST-Ctrl,0.0423904170510914,0.134653483921835,0.3148111420251,1.0,0.805837968933354,1.0,,0.333333333333333,0.0333333333333333
2319,STX16_MOUSE,ST-Ctrl,-0.969988413399207,0.249278637780784,-3.89118145876671,1.0,0.160140342554036,0.729698826579908,,0.4,0.1
2320,STX1A_MOUSE,ST-Ctrl,,,,,,1.0,,,
2321,STX1B_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,,
2322,STX5_MOUSE,ST-Ctrl,-0.552054408167035,0.503579072550014,-1.09626161661475,5.0,0.322935201874577,0.9000799288177995,,0.530769230769231,0.430769230769231
2323,STX8_MOUSE,ST-Ctrl,-0.0534224359229537,0.271249122356203,-0.196949709768276,2.0,0.862066681712119,1.0,,0.4,0.0
2324,STXB1_MOUSE,ST-Ctrl,1.09420436011801,0.27314707424724,4.00591645776731,7.0,0.0051509875294231,0.23921799732807936,,0.486666666666667,0.486666666666667
2325,STXB3_MOUSE,ST-Ctrl,-0.17425374781481,0.13661975810847,-1.27546520523379,4.0,0.271183696307195,0.8505489971284853,,0.62,0.42
2326,STXB5_MOUSE,ST-Ctrl,0.675915573752887,0.392690177197872,1.72124390423013,3.0,0.183688609889253,0.7542697495782177,,0.685714285714286,0.185714285714286
2327,SUCB1_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.866666666666667,0.166666666666667
2328,SUCB2_MOUSE,ST-Ctrl,0.489787847008781,0.194463254474633,2.51866527859982,2.0,0.128049620287963,0.6945012299597192,,0.32,0.02
2329,SUN1_MOUSE,ST-Ctrl,0.0648895957399211,0.313288540984737,0.207124063765493,1.0,0.869979233367146,1.0,,0.48,0.08
2330,SUOX_MOUSE,ST-Ctrl,0.167816437061358,0.151514190270095,1.10759551143165,1.0,0.467527917156491,1.0,,0.416666666666667,0.116666666666667
2331,SVIL_MOUSE,ST-Ctrl,-0.467914792583208,0.265270693881471,-1.76391438396992,5.0,0.13802548169826,0.7053549512118752,,0.478571428571429,0.478571428571429
2332,SWAHC_MOUSE,ST-Ctrl,0.207781853869702,0.45007961706266,0.4616557737623,2.0,0.689676120397787,1.0,,0.4,0.1
2333,SWI5_MOUSE,ST-Ctrl,-0.0682633715732408,0.0294347065234527,-2.31914564933238,0.0,,1.0,,0.5,0.0
2334,SWP70_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.525,0.025
2335,SYAC_MOUSE,ST-Ctrl,,,,,,1.0,,,
2336,SYCC_MOUSE,ST-Ctrl,-0.712635301784474,0.387142302802679,-1.84075802779862,5.0,0.125025663032656,0.6862019136738522,,0.37,0.37
2337,SYDC_MOUSE,ST-Ctrl,-0.112318873086789,0.117435271768528,-0.956432180854285,1.0,0.514174552982344,1.0,,0.45,0.05
2338,SYDM_MOUSE,ST-Ctrl,-0.189285663042334,0.022409339865048,-8.4467308801704,3.0,0.0034826857558538,0.21439963494708247,,0.175,0.075
2339,SYEP_MOUSE,ST-Ctrl,-0.994082875285153,0.305605846399558,-3.25282676034103,3.0,0.047388004609596,0.503787378028462,,0.4125,0.2125
2340,SYFA_MOUSE,ST-Ctrl,0.410849410859605,0.308794968502797,1.33049256874755,0.0,,1.0,,0.6,0.0
2341,SYFB_MOUSE,ST-Ctrl,0.282372001790709,0.211206250105989,1.33694908010065,5.0,0.238839295514454,0.818783988304655,,0.536363636363636,0.336363636363636
2342,SYIC_MOUSE,ST-Ctrl,0.62655605680071,0.182604093295661,3.43122678956726,7.0,0.0109669357424296,0.3298988747263825,,0.366666666666667,0.366666666666667
2343,SYIM_MOUSE,ST-Ctrl,-0.170980751506965,0.0370578125775376,-4.6138921758864,0.0,,1.0,,0.7,0.0
2344,SYLC_MOUSE,ST-Ctrl,-0.884756631537475,0.46550805371904,-1.90062583121596,0.0,,1.0,,0.72,0.02
2345,SYNC_MOUSE,ST-Ctrl,-0.493116728255654,0.231258144890973,-2.13232155990932,2.0,0.166629123485434,0.7388671342513746,,0.425,0.125
2346,SYNCI_MOUSE,ST-Ctrl,0.421967351597688,0.35167811089427,1.19986811384047,4.0,0.296397254447603,0.8761014225085326,,0.553333333333333,0.453333333333333
2347,SYNE1_MOUSE,ST-Ctrl,-0.0892946353093734,0.446121162310891,-0.200157811045839,7.0,0.847047979997681,1.0,,0.543396226415094,0.543396226415094
2348,SYNE3_MOUSE,ST-Ctrl,0.113852065347855,0.306390623804795,0.371591218863119,5.0,0.725423957869051,1.0,,0.477777777777778,0.377777777777778
2349,SYNEM_MOUSE,ST-Ctrl,-0.128774051836703,0.428043574176022,-0.300843324384886,7.0,0.772273141673964,1.0,,0.611538461538462,0.611538461538462
2350,SYNJ1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.55,0.05
2351,SYNP2_MOUSE,ST-Ctrl,0.922741782888471,0.667871331380455,1.38161609809065,1.0,0.398851619358267,0.965308224129698,,0.466666666666667,0.166666666666667
2352,SYNPO_MOUSE,ST-Ctrl,1.1282065892094,0.354822807547079,3.17963379245205,3.0,0.0501081145541917,0.5201709430218078,,0.25,0.15
2353,SYP2L_MOUSE,ST-Ctrl,0.348260526552653,0.704195020703721,0.494551248324117,2.0,0.669901411482142,1.0,,0.445454545454545,0.245454545454545
2354,SYPH_MOUSE,ST-Ctrl,,,,,,1.0,,,
2355,SYQ_MOUSE,ST-Ctrl,-0.301274964539236,0.343735013019918,-0.876474473439162,3.0,0.445292615776615,1.0,,0.35,0.25
2356,SYRC_MOUSE,ST-Ctrl,0.396080926034609,0.103525946579627,3.82590972718095,3.0,0.0314473073707897,0.4406059582642784,,0.4,0.0
2357,SYT11_MOUSE,ST-Ctrl,0.267371137475125,0.113582230403187,2.35398738452334,2.0,0.142799784302404,0.7090791586201907,,0.28,0.08
2358,SYT7_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.7,0.0
2359,SYTC2_MOUSE,ST-Ctrl,-0.474687147201544,0.324883218614009,-1.46110085102769,5.0,0.203827809817817,0.7846406638264564,,0.62,0.42
2360,SYTL2_MOUSE,ST-Ctrl,0.967391674729545,0.135812376194041,7.12300087694061,4.0,0.0020534553982329,0.19728883205902584,,0.4875,0.1875
2361,SYUA_MOUSE,ST-Ctrl,-0.537757290340463,0.514943725442489,-1.04430302530315,0.0,,1.0,,0.64,0.04
2362,SYUG_MOUSE,ST-Ctrl,0.014972361556163,0.568188871177246,0.0263510292363547,1.0,0.983228295007972,1.0,,0.325,0.025
2363,SYVC_MOUSE,ST-Ctrl,-0.108382791622953,0.350924642687244,-0.308849189937188,0.0,,1.0,,0.5625,0.1625
2364,SYWC_MOUSE,ST-Ctrl,-1.12532444524468,0.0006682566893833,-1683.97034122181,0.0,,1.0,,0.62,0.02
2365,SYYC_MOUSE,ST-Ctrl,0.55104223970924,0.262011270913965,2.10312418159363,7.0,0.0735312045076344,0.5633773559355703,,0.59,0.59
2366,T126B_MOUSE,ST-Ctrl,-0.166433926958217,0.164250839995442,-1.01329117685386,4.0,0.368232584268554,0.9336840172753694,,0.0,0.0
2367,T229A_MOUSE,ST-Ctrl,-0.348271205686427,0.129561765621524,-2.68807085188849,0.0,,1.0,,0.44,0.04
2368,T22D3_MOUSE,ST-Ctrl,-0.63018679610901,0.0458954021200675,-13.7309352788842,1.0,0.046282193731892,0.503787378028462,,0.583333333333333,0.183333333333333
2369,T22D4_MOUSE,ST-Ctrl,,,,,,1.0,,,
2370,T3HPD_MOUSE,ST-Ctrl,0.0456844357211711,0.284557034567816,0.160545796348196,4.0,0.880232880001199,1.0,,0.36,0.26
2371,TA2R_MOUSE,ST-Ctrl,0.430199918646733,0.244192960554612,1.76172121288697,2.0,0.220176628359579,0.7986117654166651,,0.3,0.1
2372,TAB1_MOUSE,ST-Ctrl,0.239256846863819,0.442144459562476,0.54112822560431,1.0,0.684232543062704,1.0,,0.516666666666667,0.116666666666667
2373,TACC1_MOUSE,ST-Ctrl,-0.0204928838704523,0.128562723705112,-0.159399888862478,2.0,0.887996467818271,1.0,,0.34,0.14
2374,TACC2_MOUSE,ST-Ctrl,-0.16007140542061,0.179131449483418,-0.893597444124002,3.0,0.437377932908023,0.998811474330331,,0.3,0.0
2375,TACO1_MOUSE,ST-Ctrl,-0.164850820689619,0.53246752793113,-0.309597885396198,3.0,0.77712535141426,1.0,,0.48,0.08
2376,TALDO_MOUSE,ST-Ctrl,0.171391251214837,0.0420399725759346,4.0768640109187,2.0,0.0552284162918508,0.5344828746030135,,0.5,0.0
2377,TAM41_MOUSE,ST-Ctrl,0.380683833474044,0.0046940556689177,81.0991305439315,0.0,,1.0,,0.7,0.0
2378,TANC1_MOUSE,ST-Ctrl,0.496783550338698,0.399754123129574,1.24272276780914,0.0,,1.0,,0.5,0.0
2379,TAOK1_MOUSE,ST-Ctrl,0.101675798958546,0.328478037653874,0.309536064221392,5.0,0.769398102665929,1.0,,0.408333333333333,0.308333333333333
2380,TAOK2_MOUSE,ST-Ctrl,-0.849521510539829,0.370444592325553,-2.29324851310896,0.0,,1.0,,0.7,0.0
2381,TARA_MOUSE,ST-Ctrl,-0.754218618979759,0.0017717163259272,-425.699423741016,0.0,,1.0,,0.5,0.0
2382,TATD1_MOUSE,ST-Ctrl,,,,,,1.0,completeMissing,,
2383,TAU_MOUSE,ST-Ctrl,-0.206072994415701,0.325421038322671,-0.633250374585092,3.0,0.571548615927108,1.0,,0.566666666666667,0.366666666666667
2384,TAXB1_MOUSE,ST-Ctrl,-0.585835607227253,0.390270382144182,-1.5011018873854,3.0,0.230319540896123,0.8093036236145531,,0.3,0.1
2385,TB10A_MOUSE,ST-Ctrl,-0.372035929760538,0.636603570629451,-0.584407544859798,3.0,0.599989442812643,1.0,,0.807692307692308,0.307692307692308
2386,TB182_MOUSE,ST-Ctrl,-0.928571718592977,0.369105714363718,-2.51573379240062,2.0,0.1282932097584,0.6945012299597192,,0.322222222222222,0.122222222222222
2387,TB22A_MOUSE,ST-Ctrl,-0.455874210932944,0.220688431366384,-2.06569147331564,2.0,0.17485020935565,0.742594111546917,,0.44,0.14
2388,TBA1C_MOUSE;TBA4A_MOUSE;TBA8_MOUSE;TBAL3_MOUSE,ST-Ctrl,-0.176955162474321,0.000637277519389,-277.673630546325,0.0,,1.0,,0.56,0.06
2389,TBA4A_MOUSE;TBA8_MOUSE,ST-Ctrl,0.570152051180692,0.599560928308966,0.950949310170661,1.0,0.516002497698605,1.0,,0.7,0.0
2390,TBA8_MOUSE,ST-Ctrl,-0.0204753274836104,0.548209487642168,-0.0373494584555151,4.0,0.971996044088417,1.0,,0.227272727272727,0.227272727272727
2391,TBAL3_MOUSE,ST-Ctrl,,,,,,1.0,,,
2392,TBB1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,,
2393,TBB2A_MOUSE;TBB2B_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
2394,TBB4A_MOUSE,ST-Ctrl,-0.419475960203606,0.353171967829572,-1.18773854782843,0.0,,1.0,,0.7,0.0
2395,TBB5_MOUSE,ST-Ctrl,0.558765771423671,0.353227881071063,1.58188467379577,3.0,0.211822389885699,0.7919657593071234,,0.2,0.0
2396,TBB6_MOUSE,ST-Ctrl,-0.0634462143706241,0.771800875655535,-0.0822054190036201,4.0,0.938432582378335,1.0,,0.63125,0.43125
2397,TBC13_MOUSE,ST-Ctrl,-0.0247636661592408,0.802726909719831,-0.0308494281920658,3.0,0.977327219729139,1.0,,0.516666666666667,0.116666666666667
2398,TBC15_MOUSE,ST-Ctrl,-1.7147971006293,0.202641251369729,-8.46223110565266,3.0,0.003464198510124,0.21439963494708247,,0.6,0.3
2399,TBC17_MOUSE,ST-Ctrl,0.969189495683497,0.27805968574722,3.48554481416114,2.0,0.0733676670231753,0.5633773559355703,,0.35,0.05
2400,TBC23_MOUSE,ST-Ctrl,-0.065025035636607,0.0214316395280846,-3.03406725142966,0.0,,1.0,,0.683333333333333,0.0833333333333333
2401,TBC24_MOUSE,ST-Ctrl,0.39068003661144,0.357773877274775,1.09197473998749,4.0,0.336205518000695,0.9118706277234363,,0.5375,0.2375
2402,TBCD_MOUSE,ST-Ctrl,-0.0188499664168621,0.206628041896773,-0.0912265646222363,6.0,0.930281998558432,1.0,,0.38,0.38
2403,TBCD5_MOUSE,ST-Ctrl,0.127110175577831,0.31869120950091,0.398850585734366,4.0,0.710379023137226,1.0,,0.377777777777778,0.277777777777778
2404,TBCE_MOUSE,ST-Ctrl,-1.18046333581462,0.225950178398322,-5.22444082223122,0.0,,1.0,,0.74,0.04
2405,TBCK_MOUSE,ST-Ctrl,0.78933000709543,0.43142711219617,1.82957905236267,1.0,0.318442899276703,0.8965045799539976,,0.52,0.02
2406,TBG1_MOUSE,ST-Ctrl,0.091864787966968,0.154151136509587,0.595939738408965,2.0,0.611676568246219,1.0,,0.35,0.05
2407,TBK1_MOUSE,ST-Ctrl,-0.191269645862826,0.233096985121448,-0.820558214269357,5.0,0.449234451419572,1.0,,0.528571428571429,0.428571428571429
2408,TBL2_MOUSE,ST-Ctrl,-1.12777035952173,0.293602720943798,-3.84114410076469,6.0,0.0085475365040319,0.29385186169351224,,0.245454545454545,0.245454545454545
2409,TCEA1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
2410,TCO2_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.825,0.025
2411,TCOF_MOUSE,ST-Ctrl,-0.120975952102555,0.116366718325619,-1.03960955368732,0.0,,1.0,,0.5,0.0
2412,TCPA_MOUSE,ST-Ctrl,-0.129663103098693,0.504982381075938,-0.256767578350807,2.0,0.821358471000729,1.0,,0.683333333333333,0.0833333333333333
2413,TCPB_MOUSE,ST-Ctrl,-0.628050561922498,0.216588723296658,-2.8997380489762,2.0,0.10119579519827,0.6363864758937303,,0.4,0.1
2414,TCPG_MOUSE,ST-Ctrl,0.916711348494996,0.188364378446813,4.86669165398404,2.0,0.0397226473238301,0.47636469534519915,,0.766666666666667,0.266666666666667
2415,TCPH_MOUSE,ST-Ctrl,-0.853657048493746,0.3554868874852,-2.40137422376595,6.0,0.0531951852599923,0.5300587017375434,,0.416666666666667,0.416666666666667
2416,TCPQ_MOUSE,ST-Ctrl,-0.39052733129104,0.369862943181413,-1.05587039331889,4.0,0.350579202033101,0.9235204511360988,,0.48,0.28
2417,TCPR1_MOUSE,ST-Ctrl,0.484379510690572,0.316297279331882,1.53140587144389,0.0,,1.0,,0.525,0.025
2418,TCPZ_MOUSE,ST-Ctrl,0.0346484582726037,0.402371609153013,0.0861105939992591,2.0,0.939223176376339,1.0,,0.48,0.08
2419,TCRG1_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.84,0.04
2420,TDRKH_MOUSE,ST-Ctrl,-0.567565890815416,0.241094220421004,-2.35412483063394,3.0,0.0999309322299915,0.6346031165920919,,0.34,0.14
2421,TDRP_MOUSE,ST-Ctrl,-inf,,,,,1.0,oneConditionMissing,0.8,0.0
2422,TEBP_MOUSE,ST-Ctrl,,,,,,1.0,,,
2423,TELT_MOUSE,ST-Ctrl,1.75475591445028,0.997210113442144,1.7596651806842,2.0,0.220533654124579,0.7986117654166651,,0.63,0.13
2424,TENA_MOUSE,ST-Ctrl,inf,,,,,1.0,oneConditionMissing,0.76,0.06
2425,TENS3_MOUSE,ST-Ctrl,0.392086837607998,0.31799459241617,1.23299844386932,5.0,0.272380840994003,0.8512778897594155,,0.625,0.525
2426,TERA_MOUSE,ST-Ctrl,0.860805582773564,0.433817472524615,1.98425752140428,4.0,0.118224372124447,0.6724443273658195,,0.66,0.36
