"","logFC","se","df","t","pval","adjPval"
"SAC2_MOUSE",-0.441030241668366,0.159086175044302,7.84792789635191,-2.77227258462621,0.0246635477581281,0.0759242101639857
"SACS_MOUSE",0.516706418973476,0.174103755895945,9.21058578343295,2.96780742215745,0.015372618945501,0.0547513216961121
"SAE1_MOUSE",-0.46668289636338,0.190003912263147,9.29246427476054,-2.45617519557726,0.0355984296120645,0.0970662726243199
"SAE2_MOUSE",-0.383574897269399,0.11509749388892,8.82806792188218,-3.33260859388985,0.00900121506641014,0.0386032326004586
"SAFB1_MOUSE",-0.864844585176974,0.283640846677892,8.52120385594715,-3.04908335772635,0.0147121739531485,0.0532748722236966
"SAFB2_MOUSE",0.183799803979552,0.730199762204667,6.17108066657704,0.251711673288706,0.809437600822291,0.868999679116821
"SAHH_MOUSE",-0.139908874148829,0.177437108473352,8.46721084120772,-0.78849838882401,0.451915118539461,0.585175820466866
"SAHH2_MOUSE",-0.150700976962814,0.254270372305152,8.89403561420631,-0.592680049966483,0.568156193432494,0.682502994075457
"SAHH3_MOUSE",0.351379774993906,0.289316991091093,8.7510346152322,1.21451482565458,0.256305435402958,0.394424208272574
"SAM50_MOUSE",-0.329969413782154,0.184757269576201,9.29246427476054,-1.78596173530299,0.106704335574475,0.21210713651209
"SAM9L_MOUSE",NA,NA,NA,NA,NA,NA
"SAMH1_MOUSE",-0.642582307670821,0.142754825349558,9.03689445154466,-4.50130008633581,0.00147096134349249,0.0136314963587478
"SAMP_MOUSE",2.80780799975794,1.2975549419255,5.29246427476054,2.1639222425459,0.0797541273643572,0.171559509878493
"SAP_MOUSE",-0.189393885043197,0.119088173714289,8.74770619025364,-1.59036686126014,0.147187048550111,0.26709856717484
"SAP3_MOUSE",-1.24800078328514,0.175265627602395,9.02547270005616,-7.12062485016362,5.46155392397856e-05,0.00280066136166169
"SAR1A_MOUSE",-1.0285127605529,0.161305121047724,8.98770236755865,-6.37619409645774,0.000129606652944708,0.00404908770009637
