specie	ProteinName	ST	LT	p	q	log2(A,B)
MOUSE	DECOY_ENTRAP_TITIN_MOUSE	26.02018805010233	25.333660219378046	0.4885874494979865	0.6647837225499539	0.6865278307242839
MOUSE	DECR_MOUSE	25.362282828615815	24.867214782842183	0.180673651023832	0.37295178983591176	0.49506804577363184
MOUSE	DEK_MOUSE	22.13058430253268	21.334298078323123	0.01727867224663184	0.09921102618046787	0.7962862242095561
MOUSE	DEMA_MOUSE	23.373597099559323	23.298792698229246	0.6599732584009023	0.7885721590363932	0.07480440133007704
MOUSE	DENR_MOUSE	20.656428485673807	21.11982347562926		1.0	-0.4633949899554537
MOUSE	DERM_MOUSE	24.486119227127976	23.909027570782257	0.28015477930048527	0.48345851140585167	0.5770916563457185
MOUSE	DESM_MOUSE	25.728717491842197	25.75052084513656	0.5719269177798241	0.730937184848652	-0.021803353294362893
MOUSE	DESM_MOUSE;VIME_MOUSE	22.99765907956738	23.21447177772997	0.09644003375177729	0.26317197624030564	-0.2168126981625882
MOUSE	DEST_MOUSE	25.19302752461768	24.57725276708765	0.10217279308481245	0.27274876053641744	0.6157747575300299
MOUSE	DFFA_MOUSE	23.56318278938077	23.48272419117239	0.5091473019217321	0.6839104786124136	0.08045859820838075
MOUSE	DGKH_MOUSE	21.87681110596168	21.988085979877823	0.24213796848420074	0.4385419804153741	-0.11127487391614466
MOUSE	DGKI_MOUSE	22.389843196424685	21.978557918180723	0.6085097915701465	0.7530072633717091	0.41128527824396244
MOUSE	DGKI_MOUSE;DGKZ_MOUSE	21.795128606398162	21.139664123486593	0.12568023175392193	0.3043698610157445	0.6554644829115688
MOUSE	DGKZ_MOUSE	21.81697525621175	21.025829808367995	0.06340903584111413	0.20573283836038225	0.791145447843757
MOUSE	DGUOK_MOUSE	21.354195868465556	21.003036005455986	0.8809850458991437	0.916878355700936	0.35115986300957047
MOUSE	DHB11_MOUSE	24.94176169796892	24.217376979126147	0.0158668073054291	0.09599117526730416	0.7243847188427743
MOUSE	DHB12_MOUSE	25.20463910552813	23.773871778693167	6.986757285522567e-05	0.010746236947281303	1.4307673268349639
MOUSE	DHB4_MOUSE	24.236894717691072	23.453887652017308	0.012624821810235099	0.08667217396223995	0.7830070656737647
MOUSE	DHB7_MOUSE	23.126155159271914	21.653054676609568	0.0003126945994603163	0.016737116284565565	1.4731004826623462
MOUSE	DHB8_MOUSE	22.065772361922466	21.27601817897967	0.05807117458393712	0.19365240545323686	0.7897541829427972
MOUSE	DHCR7_MOUSE	22.98795557418442	21.882579245302466	0.012024250746987179	0.0841964434557921	1.1053763288819525
MOUSE	DHDH_MOUSE	23.616682112128174	23.43622723183087	0.18255432678537048	0.37508571782265865	0.1804548802973045
MOUSE	DHE3_MOUSE	26.3143318890354	26.01907133165701	0.8044724151876746	0.8757593231712985	0.2952605573783913
MOUSE	DHH_MOUSE	22.20389171927979	22.12173793063788	0.37709185863575834	0.5752929808117464	0.08215378864191081
MOUSE	DHPR_MOUSE	25.30884553591674	25.126219582836775	0.07208205517019409	0.22332536880186005	0.1826259530799632
MOUSE	DHR11_MOUSE	22.916289146867122	21.358036589937782	0.0019000757477648622	0.03409341550989221	1.5582525569293395
MOUSE	DHRS1_MOUSE	23.591592219248817	23.306139761462063	0.794281649945986	0.8679384956502149	0.28545245778675366
MOUSE	DHRS4_MOUSE	21.88388163942027	21.96224566923554		1.0	-0.07836402981526902
MOUSE	DHRS7_MOUSE	22.337200218656637	21.215016475261233	0.006526334351718721	0.06542911260843459	1.1221837433954036
MOUSE	DHSO_MOUSE	24.13788758545213	24.285274108148492	0.05501133564960239	0.18821869287150603	-0.14738652269636177
MOUSE	DHX15_MOUSE	22.937443373526534	22.463648385175645	0.11647588318103853	0.2930923957599494	0.47379498835088896
MOUSE	DHX30_MOUSE	21.538657676371916	21.62625900841339	0.207962414721875	0.40096344931864825	-0.0876013320414728
MOUSE	DHX9_MOUSE	23.663010198193398	23.144022749953837	0.19213219099032197	0.38550266777615666	0.5189874482395602
MOUSE	DIAP1_MOUSE	19.985152573558214	18.711319391023288		1.0	1.2738331825349256
MOUSE	DIAP2_MOUSE	21.08570695999693	20.219084963034213	0.06565161383883553	0.21027166610986678	0.8666219969627171
MOUSE	DIC_MOUSE	23.51539364284192	22.29622055484169	4.1601039524565326e-05	0.009384008915615513	1.2191730880002325
MOUSE	DIP2A_MOUSE	21.79049207430669	21.174506661623518	0.12065865658420089	0.2990896069927897	0.6159854126831732
MOUSE	DIP2B_MOUSE	21.923831046801155	21.390579794246893	0.2294612756297108	0.42625820005923054	0.5332512525542619
MOUSE	DIRA1_MOUSE	23.09423654253081	22.952911073937734	0.39707066055024115	0.5920441675621683	0.14132546859307382
MOUSE	DIRA2_MOUSE	22.91989032531463	22.52337102274855	0.8212119279649686	0.8847667754822207	0.39651930256608026
MOUSE	DJB11_MOUSE	23.173113257362854	22.624541073671793	0.14041180360427882	0.3222533557709462	0.5485721836910606
MOUSE	DJB12_MOUSE	21.033918328096792	19.02982078176592		1.0	2.004097546330872
MOUSE	DJC11_MOUSE	21.66397893316412	20.854710492338075	0.1250706718698508	0.3035920891892605	0.8092684408260453
MOUSE	DKC1_MOUSE	20.407288886390248	19.632363140000447	0.0410080315595542	0.1614755674144844	0.7749257463898012
MOUSE	DLDH_MOUSE	26.241429369303358	25.901315483876562	0.8747498838284201	0.9141168154433691	0.34011388542679555
MOUSE	DLG1_MOUSE	23.18925199906298	22.551183369968086	0.02309880169403348	0.11729880944058184	0.6380686290948923
MOUSE	DLG2_MOUSE	21.157633400931868	20.92203140989303	0.7742470899514184	0.8652226375482037	0.2356019910388376
MOUSE	DLG3_MOUSE	20.31187037013174	19.8926565173101	0.720924320673364	0.829682381661947	0.41921385282163826
MOUSE	DLG4_MOUSE	20.9698356112735	20.072085038143694	0.20295675610880348	0.3963206378593027	0.8977505731298052
MOUSE	DLRB1_MOUSE	24.821517937578673	24.394524975688384	0.5096843332246779	0.6839104786124136	0.42699296189028857
MOUSE	DMD_MOUSE	24.926263196214997	24.25287306879653	0.0722497819447148	0.22332536880186005	0.6733901274184682
MOUSE	DMXL2_MOUSE	22.52100952587351	22.05580319634801	0.26885118102226435	0.4690786193912014	0.46520632952550045
MOUSE	DNJA1_MOUSE	23.836066700718455	23.236655697985103	0.021974650869343464	0.11405795295987443	0.5994110027333512
MOUSE	DNJA2_MOUSE	23.802219547101565	23.37103132834114	0.29861701692043	0.5000174129988363	0.43118821876042546
MOUSE	DNJA3_MOUSE	23.577580452938935	23.126163642441455	0.44182355081162983	0.6270320550235979	0.4514168104974807
MOUSE	DNJA4_MOUSE	23.177782592928065	22.728693048993268	0.0990427727449996	0.26735198559476925	0.4490895439347966
MOUSE	DNJB1_MOUSE	22.46043421567281	22.050903516676193	0.5953305444667771	0.7451556726999113	0.4095306989966154
MOUSE	DNJB4_MOUSE	23.647346495861004	23.696560987619524	0.00545371846003614	0.05918504605780011	-0.04921449175851933
MOUSE	DNJB6_MOUSE	21.931725716902196	21.732117340534202	0.3993013144542463	0.5945280312011171	0.1996083763679941
MOUSE	DNJC2_MOUSE	19.647871359251518	18.86442200006032		1.0	0.7834493591911986
MOUSE	DNJC3_MOUSE	22.39638346694804	22.12933886600137		1.0	0.26704460094667226
MOUSE	DNJC7_MOUSE	21.740301015199886	21.375030640183677	0.8176095838369353	0.882673538996975	0.36527037501620896
MOUSE	DNM1L_MOUSE	24.579625373047534	24.23151530268079	0.8105944805920449	0.8793039170916198	0.3481100703667437
MOUSE	DNPEP_MOUSE	24.55557706454704	24.094655701793176	0.14423320463616113	0.3288726396083456	0.4609213627538651
MOUSE	DOC10_MOUSE	21.680955298612368	19.900269869695595	0.002234600223906994	0.03637104992515025	1.7806854289167724
MOUSE	DOC11_MOUSE	21.81798513029943	21.404160103879622	0.6422899665947319	0.7758441463408694	0.4138250264198078
MOUSE	DOCK1_MOUSE	21.61389664012379	20.63439940533588	0.0013813569593547745	0.03131487927862817	0.9794972347879103
MOUSE	DOCK5_MOUSE	19.300400570305797	18.235918716612193		1.0	1.0644818536936036
MOUSE	DOCK7_MOUSE	22.75171692414998	22.01048247716294	0.006166030382344583	0.06261199412415976	0.7412344469870398
MOUSE	DOCK9_MOUSE	21.822302515864124	21.489923307476385	0.9447436588944177	0.9486491028913753	0.3323792083877386
MOUSE	DOHH_MOUSE	19.86138900770774	20.019427991241926	0.12243797687545512	0.3004345412470714	-0.15803898353418688
MOUSE	DOPD_MOUSE	25.301836478806056	25.166715569325067	0.019461907980262684	0.10569066765277553	0.13512090948098887
MOUSE	DP13A_MOUSE	22.820833938754323	22.30984724446162	0.2872154685641645	0.4885927132885188	0.5109866942927042
MOUSE	DP13B_MOUSE	19.87627826085281	18.909277413510182	0.013166532509728157	0.08790681386582613	0.9670008473426286
MOUSE	DPEP1_MOUSE	23.479182345792392	22.936979797198383	0.33504429653495976	0.5339175880620869	0.542202548594009
MOUSE	DPM1_MOUSE	22.627008199293172	21.497787260778924	0.019408360066965728	0.10569066765277553	1.1292209385142478
MOUSE	DPP2_MOUSE	21.762731061804114	21.02690960110792	0.14719114895080454	0.3334503565204569	0.7358214606961937
MOUSE	DPP3_MOUSE	24.12259697312256	23.663073022835597	0.1170257061230404	0.29377368687176053	0.459523950286961
MOUSE	DPP4_MOUSE	22.934768106122977	22.912901309788452	0.4255750142073057	0.6159332376367666	0.021866796334524707
MOUSE	DPP6_MOUSE	22.05662159570575	21.29353091235862	0.10837726715366738	0.28268786025548226	0.76309068334713
MOUSE	DPP9_MOUSE	21.345884867763758	20.51865192519814	0.011769419775544137	0.08371135030060815	0.8272329425656189
MOUSE	DPTOR_MOUSE	22.635314597865406	22.464213734577385	0.441649851630582	0.6270320550235979	0.17110086328802154
MOUSE	DPYL1_MOUSE	25.29495142596143	24.85575437180243	0.4900352250683311	0.6658267288328711	0.4391970541589991
MOUSE	DPYL1_MOUSE;DPYL2_MOUSE;DPYL3_MOUSE	26.6070653955754	26.26681111390283	0.9172368660916088	0.9358564375047784	0.3402542816725713
MOUSE	DPYL1_MOUSE;DPYL4_MOUSE	24.430310660999236	23.985504135407208	0.6305313642077641	0.7679208194164991	0.4448065255920284
MOUSE	DPYL2_MOUSE	28.660449412023365	28.264088570447683	0.6917604786722386	0.8100038153660225	0.39636084157568163
MOUSE	DPYL3_MOUSE	27.155957670113057	26.858178536294698	0.8993757841868604	0.9281420834263349	0.2977791338183593
MOUSE	DPYL4_MOUSE	23.15311101226582	22.600604928194638	0.11109163611223768	0.2863897951016942	0.5525060840711831
MOUSE	DPYL5_MOUSE	25.32973244496156	25.237417328905465	0.41609455439597787	0.6072213599204543	0.09231511605609555
MOUSE	DREB_MOUSE	24.313064372954706	23.708962288915753	0.17678653062283917	0.3687530001248591	0.6041020840389528
MOUSE	DRG1_MOUSE	22.430281743340654	21.65239390722866	0.03624126305411923	0.14960777165198133	0.7778878361119936
MOUSE	DRG2_MOUSE	23.251387270297794	22.90891727109819	0.8774802358229818	0.9157579215549329	0.3424699991996043
MOUSE	DRP2_MOUSE	25.64615856143745	25.492968539403687	0.2326069338849665	0.42897266668086487	0.15319002203376186
MOUSE	DRS7B_MOUSE	21.341841303941067	19.348376822426072	0.0014375794860773063	0.03131487927862817	1.9934644815149944
MOUSE	DRS7C_MOUSE	22.16063707890636	21.21806088107901		1.0	0.9425761978273499
MOUSE	DTNA_MOUSE	23.69830472967127	23.55692404640482	0.22271984177706292	0.41890975889692567	0.14138068326645126
MOUSE	DUS15_MOUSE	24.7037357548092	24.58898712328198	0.05510406380351051	0.18833191463642796	0.11474863152721682
MOUSE	DUS23_MOUSE	22.113909269703907	21.884748282655707	0.7047377654048693	0.8200304254405173	0.22916098704819987
MOUSE	DUS29_MOUSE	20.572660534726204	20.239195427299354	0.9796690886962007	0.9610663216756927	0.33346510742685
MOUSE	DUS3_MOUSE	24.029414311447866	23.525782944399673	0.16832990246491766	0.35966576585154525	0.5036313670481931
MOUSE	DX39A_MOUSE;DX39B_MOUSE	24.25167253857376	23.620619854863843	0.14866344041691754	0.33462529930571216	0.6310526837099175
MOUSE	DX39B_MOUSE	23.539545526680595	22.84798496883943	0.05755288629162789	0.19253397565025798	0.6915605578411643
MOUSE	DYHC1_MOUSE	26.5746650667378	25.968121713718517	0.02071174338394578	0.11019853074115546	0.6065433530192834
MOUSE	DYL1_MOUSE	24.087772964297425	23.774420130826172	0.9463089746917241	0.9488467572812711	0.313352833471253
MOUSE	DYL1_MOUSE;DYL2_MOUSE	24.712732533560132	24.02087319779119	0.026504346899077807	0.12567680820696825	0.6918593357689424
MOUSE	DYL2_MOUSE	21.501063923364576	21.547913668760366		1.0	-0.046849745395789455
MOUSE	DYLT3_MOUSE	22.620664862236552	22.187569551487403	0.5838068748186793	0.7376395090483753	0.43309531074914887
MOUSE	DYN1_MOUSE	25.63493736773745	25.398201605425474	0.6417847938701373	0.7756437148802601	0.23673576231197657
MOUSE	DYN1_MOUSE;DYN2_MOUSE;DYN3_MOUSE	25.624747646433494	25.535245606163137	0.27327521326931	0.4752221362338702	0.08950204027035724
MOUSE	DYN2_MOUSE	23.14727496355583	22.40995396894727	0.045096849462531355	0.17117295208179398	0.7373209946085595
MOUSE	DYN2_MOUSE;DYN3_MOUSE	23.104975166415354	22.83875119496881	0.8269243933981005	0.887938819859477	0.26622397144654286
MOUSE	DYN3_MOUSE	24.975644561212693	24.682079918531223	0.8097374247948324	0.8790483344811929	0.29356464268147064
MOUSE	DYSF_MOUSE	22.54089643862822	22.311206188072166	0.6078514548858257	0.7528646608539413	0.22969025055605385
MOUSE	DYST_MOUSE	23.983712265913088	23.428672932558726	0.10580585976756546	0.27981943284510813	0.5550393333543617
MOUSE	DYST_MOUSE;MACF1_MOUSE	22.027999135685423	21.31461909508771	0.22159458467537654	0.41799717639781375	0.7133800405977127
MOUSE	E41L1_MOUSE	20.198861029535177	19.363495579486983		1.0	0.8353654500481937
MOUSE	E41L1_MOUSE;E41L2_MOUSE;E41L3_MOUSE	24.683306299316587	24.226560329289555		1.0	0.45674597002703266
MOUSE	E41L2_MOUSE	27.64346316276637	27.23627516361367	0.30941536199776914	0.5102527548678617	0.40718799915270054
MOUSE	E41L2_MOUSE;E41L3_MOUSE	24.025886373785305	23.645705525908333	0.7750556244985154	0.8652226375482037	0.3801808478769715
MOUSE	E41L3_MOUSE	26.31647174128094	26.26855651546059	0.39543101793426755	0.5915545020653998	0.04791522582035057
MOUSE	ECH1_MOUSE	23.677451607716467	23.24267625059251	0.2315995350825207	0.427964637572518	0.4347753571239572
MOUSE	ECHA_MOUSE	25.835316030342515	25.504581881918256	0.896088935425311	0.925997959017199	0.3307341484242592
MOUSE	ECHB_MOUSE	26.410750479826447	25.911771772696834	0.007228266963372058	0.06666389025432035	0.4989787071296128
MOUSE	ECHD1_MOUSE	23.723184260619487	23.14890868577074	0.11320837749510845	0.2904241839347884	0.5742755748487482
MOUSE	ECHM_MOUSE	25.66567508471155	25.17685739274507	0.09921989453627157	0.26735198559476925	0.48881769196647795
MOUSE	ECI1_MOUSE	24.942269111369292	24.59934738954659	0.93301019145572	0.9423523349873832	0.34292172182270164
MOUSE	ECI2_MOUSE	23.27759117663076	23.07561284452914	0.12051919432609456	0.2990797007435698	0.2019783321016213
MOUSE	ECM1_MOUSE	22.15297268629207	21.876889157799333	0.8633083790701029	0.9073596771616472	0.27608352849273743
MOUSE	ECM29_MOUSE	22.80965837858998	22.126776078254114	0.011368531387836268	0.0832989178662534	0.6828823003358657
MOUSE	EDC4_MOUSE	21.664821275904874	21.179128541050808	0.5373240375982408	0.7055591905250805	0.48569273485406583
MOUSE	EEA1_MOUSE	22.997736251741035	22.647653646007154	0.7316475838813221	0.8359420436187104	0.3500826057338813
MOUSE	EEPD1_MOUSE	21.727644853631613	20.844103366151693	0.0030009678797457712	0.042285972932006526	0.8835414874799206
MOUSE	EF1A1_MOUSE	27.304184692655532	26.241574897813145	0.00014725810030859904	0.012917811929028487	1.0626097948423876
MOUSE	EF1A1_MOUSE;EF1A2_MOUSE	28.056456719661146	27.989268782296563	0.137321505272446	0.3193659697116821	0.06718793736458295
MOUSE	EF1A2_MOUSE	26.84587917177259	26.254109793512256	0.0543250844823344	0.1878871554319914	0.5917693782603344
MOUSE	EF1B_MOUSE	25.65524573962522	25.51383563810538	0.27219867847741147	0.47397377545330194	0.14141010151983835
MOUSE	EF1B_MOUSE;EF1D_MOUSE	22.868635815883913	22.289122793696944	0.4049757561550315	0.5987424376392859	0.5795130221869691
MOUSE	EF1D_MOUSE	25.879845463175688	25.230210683801584	0.012783528271377995	0.08700516204126783	0.6496347793741037
MOUSE	EF1G_MOUSE	26.01730534656573	25.50694599329838	0.3010143050914918	0.5019025762303585	0.5103593532673507
MOUSE	EF2_MOUSE	26.430404258793565	25.637642933042148	5.556873268919061e-06	0.003717532594305915	0.7927613257514174
MOUSE	EFGM_MOUSE	22.103851704615547	21.793306776970226	0.9439335148136845	0.9484387504831389	0.3105449276453207
MOUSE	EFHD1_MOUSE	22.341965205546924	20.793314302495304	2.618374590749415e-05	0.008957868150156756	1.5486509030516196
MOUSE	EFHD2_MOUSE	22.994419138580568	22.558834930353083	0.46382705056308315	0.6432794414314913	0.43558420822748545
MOUSE	EFL1_MOUSE	21.114271664556718	19.76779855882706	0.0011042884922967857	0.028821026227711568	1.3464731057296575
MOUSE	EFNB1_MOUSE	21.39927288972005	20.972924914914895	0.7476527191903239	0.8477277077974268	0.42634797480515374
MOUSE	EFNMT_MOUSE	19.658995163317094	19.06790480569908		1.0	0.5910903576180147
MOUSE	EFTS_MOUSE	20.98605507303329	20.472667983679585	0.4379033502431646	0.624897976579867	0.5133870893537065
MOUSE	EFTU_MOUSE	25.36437155927341	24.888207248498485	0.22929763882596252	0.42625820005923054	0.47616431077492294
MOUSE	EGFR_MOUSE	23.362288102198274	22.771810480659482	0.29521283659857567	0.4963662237502597	0.5904776215387919
MOUSE	EHBP1_MOUSE	21.16201895300101	20.318473531607474	0.007763999101333604	0.06985389458825081	0.8435454213935358
MOUSE	EHD1_MOUSE	24.588302089839647	23.829927988897023	0.02160570476256009	0.11263492916751489	0.7583741009426248
MOUSE	EHD1_MOUSE;EHD2_MOUSE	23.88215142169937	24.08431497991616	0.2342955670188962	0.4299567543059908	-0.20216355821679244
MOUSE	EHD1_MOUSE;EHD3_MOUSE	24.19192254191789	23.57186742963592	0.21752854362039223	0.4130819966133996	0.6200551122819711
MOUSE	EHD2_MOUSE	25.508104508316265	24.807217468613203	0.13437077908278258	0.31620197913783316	0.700887039703062
MOUSE	EHD3_MOUSE	24.865012896752795	24.503775357096345	0.7844459001304327	0.8659720018329303	0.3612375396564502
MOUSE	EHD4_MOUSE	25.25626369492729	24.6733193027885	0.017987310704543454	0.10165291023640252	0.582944392138792
MOUSE	EI2BB_MOUSE	21.699980133875044	20.90121893945519	0.011043662104139363	0.08243872905180474	0.7987611944198534
MOUSE	EI2BD_MOUSE	20.874428117107342	20.028060683949768		1.0	0.8463674331575746
MOUSE	EI2BE_MOUSE	21.451643575873863	20.977448109103477	0.4892424842097468	0.665386847144378	0.4741954667703858
MOUSE	EI3JA_MOUSE;EI3JB_MOUSE	23.063327751677516	22.368160158074932		1.0	0.6951675936025836
MOUSE	EIF1B_MOUSE;EIF1_MOUSE	24.255569007144537	23.38919401680616	0.003912448705945553	0.05039985329236873	0.8663749903383753
MOUSE	EIF2A_MOUSE	23.02819242841164	22.626261682394002	0.5100404116430606	0.6839524988964133	0.4019307460176371
MOUSE	EIF3A_MOUSE	24.17960133871754	23.524467765971593	0.04319180409718994	0.16634117188413108	0.655133572745946
MOUSE	EIF3B_MOUSE	23.827871576067768	23.256975421059444	0.07124590355979193	0.2214514127667856	0.5708961550083238
MOUSE	EIF3C_MOUSE	24.118997340060343	23.540659651997313	0.09297667398839643	0.25766035629855705	0.57833768806303
MOUSE	EIF3D_MOUSE	23.451819517766786	22.795709694586158	0.04129773411745457	0.16221179855316786	0.6561098231806284
MOUSE	EIF3E_MOUSE	23.302410814184046	22.670590125232867	0.14004259116392692	0.3220760470075976	0.6318206889511799
MOUSE	EIF3F_MOUSE	23.72596310269259	22.979865047684505	0.0501339153087778	0.18148270695891724	0.7460980550080833
MOUSE	EIF3G_MOUSE	23.35230017984337	22.946313944296165	0.6277654446064256	0.766029330700737	0.4059862355472035
MOUSE	EIF3H_MOUSE	23.2378783612198	23.164719556889978	0.2974769032254435	0.4986371341379985	0.07315880432982169
MOUSE	EIF3I_MOUSE	22.913827463642868	22.466772138646306	0.3377612060618192	0.5361735512696424	0.44705532499656186
